id,keyword 
2-s2.0-85066952889,Arsenite
2-s2.0-85066952889,Iron nanoparticles
2-s2.0-85066952889,Leaching
2-s2.0-85066880482,Stabilization
2-s2.0-85066880482,Water treatment residues
2-s2.0-85066880482,glycerol
2-s2.0-85066880482,maleated natural rubber
2-s2.0-85066880482,rubber cross-linking
2-s2.0-85066880482,Thermoreversible
2-s2.0-85066880482,left magnifying elements
2-s2.0-85066880482,right magnifying elements
2-s2.0-85066880482,Transformation semigroups
2-s2.0-85066880482,transformations with invariant set
2-s2.0-85066856637,Chlorite
2-s2.0-85066856637,Muscovite
2-s2.0-85066856637,Preferred orientation
2-s2.0-85066856637,Quartz
2-s2.0-85066856637,Slate
2-s2.0-85066856637,awareness
2-s2.0-85066508614,chronic hepatitis B infection
2-s2.0-85066508614,knowledge
2-s2.0-85066508614,Southeast Asia
2-s2.0-85066508614,treatment acceptability
2-s2.0-85066434851,functional characterization
2-s2.0-85066434851,hydroxycinnamoyl-coenzyme A:quinate hydroxycinnamoyl transferase
2-s2.0-85066434851,hydroxycinnamoyl-coenzyme A:shikinate/quinate hydroxycinnamoyl transferase
2-s2.0-85066434851,sprout
2-s2.0-85066434851,sunflower (Helianthus annuus L.)
2-s2.0-85066434851,antioxidant
2-s2.0-85066434851,cytotoxicity
2-s2.0-85066434851,Manilkara zapota
2-s2.0-85066293877,Sapotaceae
2-s2.0-85066293877,tyrosinase inhibitor
2-s2.0-85066293877,Brain connectivity
2-s2.0-85066293877,Directed transfer function
2-s2.0-85066267842,EEG
2-s2.0-85066267842,Granger causality
2-s2.0-85066267842,MVAR
2-s2.0-85066267842,bleeding score
2-s2.0-85066267842,von Willebrand disease
2-s2.0-85066267842,von Willebrand factor
2-s2.0-85066267842,Curcumin
2-s2.0-85066068438,Functionality
2-s2.0-85066068438,Nanoemulsions
2-s2.0-85066068438,Stability
2-s2.0-85066068438,Surfactant
2-s2.0-85066068438,Cell-to-matrix ratio
2-s2.0-85066068438,entrapped-cell-based reactor
2-s2.0-85065797616,microenvironment
2-s2.0-85065797616,oxygen concentration gradient
2-s2.0-85065797616,partial nitrification
2-s2.0-85065797616,Acute kidney injury
2-s2.0-85065797616,Acute-on-chronic liver failure
2-s2.0-85065545013,Chronic liver disease
2-s2.0-85065545013,Fractionated plasma separation and adsorption
2-s2.0-85065545013,Hepatorenal syndrome
2-s2.0-85065485401,Molecular adsorbent recycling system
2-s2.0-85065485401,Plasma perfusion and bilirubin adsorption and double plasma molecular absorption system
2-s2.0-85065485401,Single-pass albumin dialysis
2-s2.0-85065485401,alkyl chain length
2-s2.0-85065485401,nanocomposites
2-s2.0-85065485401,packing structure
2-s2.0-85065211392,Polydiacetylene
2-s2.0-85065211392,reversible thermochromism
2-s2.0-85065211392,CMC-SBR
2-s2.0-85065043359,hydrothermal method
2-s2.0-85065043359,porous nanowire
2-s2.0-85065043359,spinel compound
2-s2.0-85065043359,transition metal oxide
2-s2.0-85065043359,ZnV2O4
2-s2.0-85064847838,Asia
2-s2.0-85064847838,Continental tectonics: strike-slip and transform
2-s2.0-85064847838,Palaeomagnetism
2-s2.0-85064847838,Rock and mineral magnetism
2-s2.0-85064847838,Aspidobraconina
2-s2.0-85064847838,Dioxybracon
2-s2.0-85064847838,key
2-s2.0-85064847838,new species
2-s2.0-85064847838,new synonymy
2-s2.0-85064847838,Pedinopleura
2-s2.0-85064819079,Imine synthesis
2-s2.0-85064819079,Mechanochemistry
2-s2.0-85064819079,Mesoporous aluminosilicate
2-s2.0-85064819079,Metal organic frameworks
2-s2.0-85064819079,N-alkylation of aniline
2-s2.0-85064138325,bacterial cellulose
2-s2.0-85064138325,composite
2-s2.0-85064138325,gelatin
2-s2.0-85064138325,glycerol
2-s2.0-85064138325,human keratinocyte
2-s2.0-85064138325,LMIC
2-s2.0-85063862068,Single-Tablet-Regimen
2-s2.0-85063862068,Treatment-emergent Resistance
2-s2.0-85063862068,Virologically suppressed adults
2-s2.0-85063862068,Children with Special Needs
2-s2.0-85063862068,Effective Collaborative Model
2-s2.0-85063862068,Multidisciplinary Team
2-s2.0-85063267165,Abalone collagen extract
2-s2.0-85063267165,Keratinocytes
2-s2.0-85063267165,MTT
2-s2.0-85063267165,Stemness
2-s2.0-85063013443,Wound healing
2-s2.0-85063013443,Dynamic time warping
2-s2.0-85063013443,HOG
2-s2.0-85063013443,Shape descriptor
2-s2.0-85063013443,Time series classification
2-s2.0-85062699245,Canine
2-s2.0-85062699245,Characterization
2-s2.0-85062699245,Detection
2-s2.0-85062699245,Kobuvirus
2-s2.0-85062699245,Thailand
2-s2.0-85062688767,Call function
2-s2.0-85062688767,CDO pricing
2-s2.0-85062688767,Mathematics Subject Classification 60F05
2-s2.0-85062688767,Stein’s method
2-s2.0-85062688767,Zero bias transformation
2-s2.0-85062688767,Cycloartane
2-s2.0-85062688767,Nervilia concolor
2-s2.0-85062475082,Saponoside
2-s2.0-85062475082,Triterpene
2-s2.0-85062475082,Xylopyranose
2-s2.0-85062475082,2004 Indian Ocean Tsunami
2-s2.0-85062475082,Hotel Occupancy
2-s2.0-85057028025,Patong Beach
2-s2.0-85057028025,Tourist Business Recovery
2-s2.0-85057028025,Tourist Industry
2-s2.0-85057028025,Earthquake catalog
2-s2.0-85057028025,Earthquake forecasting
2-s2.0-85057028025,Indonesian Sunda margin
2-s2.0-85056760703,Seismicity rate change
2-s2.0-85056760703,Z value
2-s2.0-85056760703,chimeric antigen-receptor-T cells
2-s2.0-85056760703,HIV
2-s2.0-85056760703,HIV controllers
2-s2.0-85056194820,immunotherapy
2-s2.0-85056194820,T cells
2-s2.0-85056194820,T-cell receptor β-chain constant
2-s2.0-85056194820,vaccine
2-s2.0-85056194820,catalysts
2-s2.0-85045712626,degree of polymerization (DP)
2-s2.0-85045712626,fluorescence
2-s2.0-85045712626,heterogeneous catalyst
2-s2.0-85045712626,metal contamination
2-s2.0-85070786691,palladium on calcium carbonate
2-s2.0-85070786691,poly(phenyleneethynylene)
2-s2.0-85070786691,selectivity
2-s2.0-85070786691,Sonogashira coupling
2-s2.0-85069695263,synthesis
2-s2.0-85069695263,AMPKα protein
2-s2.0-85069695263,Energy regulation
2-s2.0-85069695263,Felids
2-s2.0-85069695263,Non-rodent model
2-s2.0-85067005434,Sperm functions
2-s2.0-85067005434,Catalytic pyrolysis
2-s2.0-85067005434,Pongamia waste
2-s2.0-85065635944,Py-GC/MS
2-s2.0-85065635944,Reaction kinetics
2-s2.0-85065635944,Thermogravimetric analysis
2-s2.0-85065635944,Dehydration
2-s2.0-85074871509,Pervaporation
2-s2.0-85074871509,Polymer membranes
2-s2.0-85074871509,Separation applications
2-s2.0-85071623960,Animal model
2-s2.0-85071623960,Depression
2-s2.0-85071623960,EAE
2-s2.0-85071623960,MS-associated depression
2-s2.0-85071623960,Ball-milling
2-s2.0-85071397754,Li-ion battery
2-s2.0-85071397754,SiCx/TiCx nanostructure
2-s2.0-85071397754,Ti3SiC2
2-s2.0-85071397754,"E-coaching, Theory of Planned Behavior (TPB)"
2-s2.0-85071397754,Internship
2-s2.0-85123040870,Teacher Education
2-s2.0-85123040870,Technology Acceptance Model (TAM)
2-s2.0-85123040870,Bedside examination
2-s2.0-85123040870,Early detection
2-s2.0-85071615855,Literature review
2-s2.0-85071615855,Ocular abnormalities
2-s2.0-85071615855,Parkinsonian disorders
2-s2.0-85071615855,Progressive supranuclear palsy
2-s2.0-85071615855,Visual observation
2-s2.0-85069746090,Compressive strength
2-s2.0-85069746090,Crack healing
2-s2.0-85069746090,Microbially induced calcium carbonate precipitation (MICP)
2-s2.0-85070944440,Microstructure
2-s2.0-85070944440,Mortar
2-s2.0-85070944440,Aging
2-s2.0-85070944440,Antioxidant
2-s2.0-85072309536,Caenorhabditis elegans
2-s2.0-85072309536,Caesalpinia mimosoides
2-s2.0-85072309536,DAF-16
2-s2.0-85072309536,Oxidative stress
2-s2.0-85072229317,Innovative product
2-s2.0-85072229317,Orally disintegrating tablet (ODT)
2-s2.0-85072229317,Pharmaceutical excipients
2-s2.0-85072229317,Purchasing decision
2-s2.0-85072229317,Thai pharmaceutical industry
2-s2.0-85072187491,Water deficit
2-s2.0-85072187491,Yield traits
2-s2.0-85072187491,Cucurbitaceae
2-s2.0-85072187491,Cucurbitacin B
2-s2.0-85072187491,Pharmacokinetics
2-s2.0-85071298980,sunscreen continuation
2-s2.0-85071298980,Thailand
2-s2.0-85071298980,Braconidae
2-s2.0-85071298980,endemic
2-s2.0-85071298980,Mesostoinae
2-s2.0-85069447387,ApoE4
2-s2.0-85069447387,cognitive
2-s2.0-85069447387,dysnomia
2-s2.0-85069447387,episodic memory
2-s2.0-85069447387,folate
2-s2.0-85071655007,noise-induced hearing loss
2-s2.0-85071655007,occupational health
2-s2.0-85071655007,occupational noise
2-s2.0-85071655007,sawmills
2-s2.0-85071655007,Acetobacteraceae
2-s2.0-85071312469,Nguyenibacter vanlangensis
2-s2.0-85071312469,Plant Growth Promoting Bacteria
2-s2.0-85071312469,Commodification
2-s2.0-85071312469,Inequality
2-s2.0-85071115839,Khao san road
2-s2.0-85071115839,Public space
2-s2.0-85071115839,Street vending
2-s2.0-85071115839,Adaptivecapacity
2-s2.0-85071115839,Boundaryofpractice
2-s2.0-85071115839,Institutions
2-s2.0-85067650753,SoutheastAsia
2-s2.0-85067650753,WorldHeritage
2-s2.0-85067650753,Mono-economy
2-s2.0-85067650753,Social vulnerability index
2-s2.0-85067650753,Socio-economic sensitivity
2-s2.0-85063436532,Urban decline
2-s2.0-85063436532,Urban vulnerability
2-s2.0-85063436532,Franco-siamese treaties
2-s2.0-85063436532,Historic urban landscape
2-s2.0-85063436532,Transformation
2-s2.0-85063436532,Ubon ratchathani
2-s2.0-85063436532,Antibiotic synergy
2-s2.0-85058232479,Combination therapy
2-s2.0-85058232479,Klebsiella pneumoniae
2-s2.0-85058232479,Copper oxide nanorods
2-s2.0-85058232479,Electrochemical sensor
2-s2.0-85058232479,Metal oxide based sensor
2-s2.0-85058232479,Organophosphate
2-s2.0-85042236912,Pesticide detection
2-s2.0-85042236912,Energy storage system
2-s2.0-85042236912,Power development plan
2-s2.0-85042236912,Cyclic prefix
2-s2.0-85042236912,OFDM
2-s2.0-85071647803,Synchronization
2-s2.0-85071647803,Timing offset estimation.
2-s2.0-85071647803,Cost allocation
2-s2.0-85071647803,Line loading
2-s2.0-85068106144,Power transaction
2-s2.0-85068106144,Time value of money
2-s2.0-85068106144,Wheeling charge
2-s2.0-85068106144,Hierarchical distributed control framework
2-s2.0-85068106144,Model predictive control
2-s2.0-85068106144,Traffic congestion
2-s2.0-85068106144,Traffic signal control
2-s2.0-85067566195,Cost allocation
2-s2.0-85067566195,Demand charge subsidy
2-s2.0-85067566195,Line flow analysis
2-s2.0-85067566195,Power transaction
2-s2.0-85067566195,Wheeling charge
2-s2.0-85066460744,Hybrid renewable energy system
2-s2.0-85066460744,Lifetime profit maximization
2-s2.0-85066460744,Power plant operation
2-s2.0-85066460744,Renewable energy resources
2-s2.0-85066460744,Blockchain
2-s2.0-85066316027,Hyperledger fabric
2-s2.0-85066316027,Latency
2-s2.0-85066316027,Throughput
2-s2.0-85066316027,Bibliometric analysis
2-s2.0-85066316027,Clinical study
2-s2.0-85066316027,Eye-acupuncture
2-s2.0-85065676157,Traditional Chinese therapy
2-s2.0-85065676157,accounting domain knowledge
2-s2.0-85065676157,multi-classification
2-s2.0-85065676157,ontology
2-s2.0-85065676157,requirements engineering
2-s2.0-85065676157,short text classification
2-s2.0-85065494200,small dataset
2-s2.0-85065494200,traditional classification
2-s2.0-85065494200,Changes
2-s2.0-85065494200,Functional requirements
2-s2.0-85065494200,Impact analysis
2-s2.0-85060727490,Test cases
2-s2.0-85060727490,Event-B
2-s2.0-85060727490,Formal Model
2-s2.0-85060727490,K-Bounded
2-s2.0-85060727490,K-Weighted Arcs
2-s2.0-85060727490,Timed Petri nets
2-s2.0-85058134456,Linear temporal logic (LTL)
2-s2.0-85058134456,Metric temporal logic (MTL)
2-s2.0-85058134456,Promela
2-s2.0-85058134456,SPIN Tool
2-s2.0-85058134456,Time Petri nets
2-s2.0-85071245538,fundus images
2-s2.0-85071245538,Glaucoma screening
2-s2.0-85071245538,optic disc and cup segmentation
2-s2.0-85071245538,automatic stroke screening
2-s2.0-85071245538,FAST method
2-s2.0-85071245538,gyroscope and accelerometer
2-s2.0-85068206905,handcrafted features
2-s2.0-85068206905,3T3-L1 adipocytes
2-s2.0-85068206905,"4,2′-Dihydroxy-4′,5′,6′-trimethoxychalcone"
2-s2.0-85068206905,Anti-adipogenic
2-s2.0-85068206905,Apoptosis
2-s2.0-85070975532,Kaempferide
2-s2.0-85070975532,Mitotic clonal expansion
2-s2.0-85070975532,convolutional neural network
2-s2.0-85070975532,deep learning
2-s2.0-85070943548,gated recurrent unit
2-s2.0-85070943548,HF radar
2-s2.0-85072242835,spatio-Temporal
2-s2.0-85072242835,Surface current forecasting
2-s2.0-85072242835,commercial game
2-s2.0-85072242835,dynamic game world
2-s2.0-85072242835,game state
2-s2.0-85072242835,Procedural content generation
2-s2.0-85067981296,quest generation
2-s2.0-85067981296,Sign Languages
2-s2.0-85067981296,Thai Sign Language (TSL)
2-s2.0-85067308180,LSTM
2-s2.0-85067308180,Markov chains
2-s2.0-85067308180,text generation
2-s2.0-85067308180,Analytic Hierarchy Process
2-s2.0-85067308180,Association Rule Mining
2-s2.0-85066999169,Cross-Category
2-s2.0-85066999169,Diversity
2-s2.0-85066999169,Multi-Criteria Rating
2-s2.0-85066999169,Novelty
2-s2.0-85065505081,Recommender System
2-s2.0-85065505081,Anger Detection
2-s2.0-85065505081,Call center conversation
2-s2.0-85065505081,component
2-s2.0-85065505081,Emotion Recognition
2-s2.0-85065505081,Machine Learning
2-s2.0-85052110437,Collaborative filtering
2-s2.0-85073221169,Content-based filtering
2-s2.0-85073221169,Context-driven
2-s2.0-85073221169,Hotel
2-s2.0-85073221169,Latent Dirichlet Allocation
2-s2.0-85073221169,Recommendation
2-s2.0-85073221169,Sentiment Analysis
2-s2.0-85059081923,Translated sentiment
2-s2.0-85059081923,Color Correlogram
2-s2.0-85059081923,Color Feature
2-s2.0-85059081923,Color Layout Descriptor (CLD)
2-s2.0-85059081923,Gray Level Co-occurrence Matrix (GLCM)
2-s2.0-85059081923,HSV Color Histogram
2-s2.0-85059081923,Image Classification
2-s2.0-85059081923,Local Binary Pattern (LBP)
2-s2.0-85068372171,Natural language processing
2-s2.0-85068372171,Text classification
2-s2.0-85068372171,Text similarity
2-s2.0-85068372171,Text summarization
2-s2.0-85068372171,User reviews
2-s2.0-85051536573,Activity network diagram
2-s2.0-85051536573,Formal model
2-s2.0-85051536573,Simulation and verification
2-s2.0-85051536573,Timed Petri nets
2-s2.0-85051536573,Control Flow Graph
2-s2.0-85051280204,NS-chart
2-s2.0-85051280204,Promela
2-s2.0-85051280204,SPIN tool
2-s2.0-85051280204,Validation
2-s2.0-85051280204,Alcohol drinking
2-s2.0-85050493037,Depression
2-s2.0-85050493037,Illness history
2-s2.0-85050493037,Sex reassignment surgery
2-s2.0-85050493037,Transgender women
2-s2.0-85050493037,Glucose intolerance
2-s2.0-85050487989,Liver fibrosis
2-s2.0-85050487989,MitoQ
2-s2.0-85050487989,ROS
2-s2.0-85050487989,building-integrated photovoltaic (BIPV)
2-s2.0-85042846473,facade PV
2-s2.0-85042846473,facade wall
2-s2.0-85042846473,micro inverter configuration
2-s2.0-85042846473,Lithium niobate photonic wire
2-s2.0-85042846473,Photonic integrated circuits
2-s2.0-85042846473,long-haul transmission
2-s2.0-85042846473,Probabilistic amplitude shaping
2-s2.0-85105189834,wavelength division multiplexing
2-s2.0-85105189834,aldosterone
2-s2.0-85105189834,GPR30
2-s2.0-85105189834,immunohistochemistry
2-s2.0-85096713258,p-PKc delta
2-s2.0-85096713258,p-PKc epsilon
2-s2.0-85096713258,protein abundance
2-s2.0-85096713258,rapid action
2-s2.0-85096713258,rat kidney
2-s2.0-85092051828,leukocyte count
2-s2.0-85092051828,longitudinal change
2-s2.0-85092051828,rotating shift
2-s2.0-85092051828,shift work
2-s2.0-85087052422,WBC count
2-s2.0-85087052422,Accounting Information System
2-s2.0-85087052422,Business Transaction
2-s2.0-85087052422,Colored Petri Net
2-s2.0-85084358964,Formal Verification
2-s2.0-85084358964,General Ledger
2-s2.0-85084358964,Human performance
2-s2.0-85084358964,Lower limb rehabilitation robot
2-s2.0-85084358964,Mechanical power
2-s2.0-85079066052,Stroke rehabilitation
2-s2.0-85079066052,Data reconciliation
2-s2.0-85079066052,Partial differential equation
2-s2.0-85079050318,Temperature measurements
2-s2.0-85079050318,Variations of parameters
2-s2.0-85079050318,Membrane cleaning
2-s2.0-85079050318,Membrane fouling
2-s2.0-85078350061,Organic membrane
2-s2.0-85078350061,Stabilized oily emulsion
2-s2.0-85078350061,Ultrafiltration
2-s2.0-85078350061,Building information modeling (BIM)
2-s2.0-85078350061,Change detection application
2-s2.0-85075198026,Delay analysis
2-s2.0-85075198026,Time and cost impact assessment
2-s2.0-85075198026,Automotive vision safety
2-s2.0-85074626002,Water re-freeze
2-s2.0-85074626002,Windshield defrosting
2-s2.0-85074626002,Climate change
2-s2.0-85074626002,Land surface temperature
2-s2.0-85073876087,Land use
2-s2.0-85073876087,Urban planning
2-s2.0-85073876087,Urbanization
2-s2.0-85073012515,Carbon steel
2-s2.0-85073012515,Corrosion
2-s2.0-85072018809,Propionic acid
2-s2.0-85072018809,COI
2-s2.0-85072018809,Habitat
2-s2.0-85072014235,Morphometrics
2-s2.0-85072014235,Phylogeny
2-s2.0-85072014235,Age related macular degeneration
2-s2.0-85072014235,Curcumin
2-s2.0-85072014235,Curcumin diethyl disuccinate
2-s2.0-85072010649,Oxidative stress
2-s2.0-85072010649,Retinal pigment epithelium
2-s2.0-85072010649,AMPK
2-s2.0-85072010649,CFTR
2-s2.0-85072010649,Chalcone
2-s2.0-85071883406,Diarrhea
2-s2.0-85071883406,community child health
2-s2.0-85071883406,epidemiology
2-s2.0-85071883406,nutrition
2-s2.0-85071883406,public health
2-s2.0-85071634008,CGI-S
2-s2.0-85071634008,GAD
2-s2.0-85071634008,Outpatient
2-s2.0-85071634008,PQSI
2-s2.0-85071634008,Psychiatry
2-s2.0-85071269811,45-degree test
2-s2.0-85071269811,Dacryocystorhinostomy
2-s2.0-85071269811,Nasolacrimal duct obstruction
2-s2.0-85071269811,Diabetes mellitus
2-s2.0-85071269811,Health education
2-s2.0-85071269811,Health literacy
2-s2.0-85071269811,Health promotion
2-s2.0-85071269811,Thailand
2-s2.0-85071269811,Anti-diabetic
2-s2.0-85071232890,Antioxidant
2-s2.0-85071232890,East kalimantan
2-s2.0-85071232890,Free radical scavenging
2-s2.0-85071232890,α-glucosidase
